CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ENGLISH,100,15,JUNIOR SEMINAR     ,"HANSON, K         ",0,3,4,6,4,0,1,0,0,0,0,0,0
ENGLISH,112,1,MIDDLE ENG LIT     ,"NOLAN, M B        ",1,17,8,9,11,2,2,2,0,0,0,0,0
ENGLISH, 117B,1,SHAKESPEARE        ,"NISHIMURA, K      ",1,3,10,11,18,19,0,2,0,0,0,0,0
ENGLISH, 117S,1,SHAKESPEARE        ,"ALTIERI, C F      ",2,23,11,8,8,9,4,1,4,0,1,0,2
ENGLISH,118,1,MILTON             ,"PICCIOTTO, J M    ",0,15,16,12,12,4,2,2,0,0,0,0,2
ENGLISH,120,1,AGE OF JOHNSON     ,"SORENSEN, J L     ",0,8,6,5,3,0,1,1,0,0,0,0,0
ENGLISH,121,1,ROMANTIC PERIOD    ,"LANGAN, C G       ",0,5,14,16,4,3,2,1,2,0,0,0,0
ENGLISH,122,1,VICTORIAN PERIOD   ,"PUCKETT, K        ",0,20,28,19,5,0,0,0,0,0,0,0,0
ENGLISH, 125C,1,EUROPEAN NOVEL     ,"GOLBURT, L        ",1,15,4,5,4,2,1,1,1,0,0,0,1
ENGLISH, 125D,1,20TH CENTURY NOVEL ,"BERNSTEIN, M A    ",0,9,15,16,6,1,0,0,0,0,0,0,1
ENGLISH, 130A,1,AM LIT: BEFORE 1800,"OTTER, S          ",0,7,8,12,13,4,3,2,1,0,0,0,1
ENGLISH, 130C,1,AM LIT: 1865-1900  ,"FIELDING, J D     ",0,9,19,22,5,3,0,0,0,0,0,0,0
ENGLISH,131,1,AMERICAN POETRY    ,"HASS, R           ",0,55,39,24,3,2,1,0,0,0,0,0,1
ENGLISH,134,1,CONTEMP LIT        ,"FALCI, E          ",3,18,14,19,17,6,2,0,0,0,0,0,2
ENGLISH, 135AC,1,LIT AMER CULTURES  ,"HUTSON, R E       ",0,26,37,35,20,4,4,2,1,0,0,0,0
ENGLISH,138,1,STUD WOR LIT ENG   ,"PREMNATH, G       ",0,6,6,16,2,2,1,0,0,0,0,0,0
ENGLISH,139,1,CULTURES OF ENGLISH,"JONES, D V        ",0,11,7,9,3,3,0,0,0,0,0,0,0
ENGLISH, 143A,1,SHORT FICTION      ,"CHANDRA, V        ",0,8,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,1,VERSE              ,"SHOPTAW, J        ",2,5,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,3,VERSE              ,"SHAW, L D         ",0,6,2,2,2,0,0,0,0,0,0,0,0
ENGLISH, 143N,3,PROSE NONFICTION   ,"KLEEGE, G         ",0,7,5,1,0,0,0,0,0,0,0,0,0
ENGLISH,150,2,SENIOR SEMINAR     ,"SUMNER, C B       ",0,10,1,0,0,0,0,0,0,0,0,0,2
ENGLISH,150,3,SENIOR SEMINAR     ,"BISHOP, J M       ",0,17,1,0,0,0,0,0,0,0,0,0,0
ENGLISH,150,4,SENIOR SEMINAR     ,"BLANTON, C D      ",0,4,5,3,2,0,0,0,0,0,0,0,0
ENGLISH,150,7,SENIOR SEMINAR     ,"SAUL, S A         ",0,5,3,2,5,4,0,0,0,0,0,0,0
ENGLISH,150,8,SENIOR SEMINAR     ,"CHEVALIER, A      ",0,5,4,3,0,0,0,0,0,0,0,0,0
ENGLISH,150,9,SENIOR SEMINAR     ,"JONES, D V        ",1,10,8,1,1,0,0,0,0,0,0,0,0
ENGLISH,150,10,SENIOR SEMINAR     ,"GOLDSMITH, S      ",0,3,3,4,5,1,0,0,0,0,0,0,0
ENGLISH,150,15,SENIOR SEMINAR     ,"MILLER, J         ",1,11,3,1,2,0,0,0,0,0,0,0,0
ENGLISH,152,1,WOMEN WRITERS      ,"DONEGAN, K M      ",0,9,12,5,3,0,0,0,0,0,0,0,0
ENGLISH,160,1,LITERARY CRITICISM ,"BANFIELD, A M     ",2,2,5,3,2,1,0,0,0,0,0,0,0
ENGLISH,165,1,SPECIAL TOPICS     ,"CAMPION, J        ",1,3,5,3,1,4,0,0,0,0,0,0,0
ENGLISH,166,1,SPECIAL TOPICS     ,"FAJARDO, M A      ",0,0,0,4,3,3,1,2,0,0,2,0,0
ENGLISH,166,2,SPECIAL TOPICS     ,"BLAISE, B         ",0,4,7,10,8,3,0,0,0,0,0,0,0
ENGLISH,166,3,SPECIAL TOPICS     ,"MILLER, D A       ",0,3,3,6,1,2,0,0,0,0,0,0,1
ENGLISH, 166AC,1,SPE TOP AM CULTURES,"BEAM, D           ",2,1,1,1,3,3,3,1,0,0,0,0,0
ENGLISH,174,1,LIT & HISTORY      ,"MILLER, J         ",0,8,5,2,3,0,0,0,0,0,0,0,0
ENGLISH,175,1,LIT AND DISABILITY ,"KLEEGE, G         ",0,5,11,8,3,1,0,0,0,0,0,0,0
ENGLISH,179,1,LIT AND LINGUISTICS,"BANFIELD, A M     ",2,2,5,1,1,2,0,0,0,0,0,0,0
ENGLISH,C136,1,TOPICS IN AMER STUD,"HUTSON, R E       ",0,8,4,5,3,6,0,0,1,0,0,0,0
ENGLISH,H195B,1,HONORS COURSE      ,"PREMNATH, G       ",0,14,3,0,0,0,0,0,0,0,0,0,0
ENGLISH,H195B,3,HONORS COURSE      ,"BEST, S M         ",2,8,5,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,1,READING AND COMP   ,"MENILLA, D D      ",1,1,8,7,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,2,READING AND COMP   ,"MARRS, C R        ",0,2,5,5,4,2,0,1,0,0,1,0,0
ENGLISH,R001A,3,READING AND COMP   ,"SERGI, M          ",0,3,7,4,2,1,0,0,0,0,0,0,0
ENGLISH,R001A,4,READING AND COMP   ,"LIBBON, M A       ",0,6,4,2,3,2,1,0,0,0,0,0,0
ENGLISH,R001A,5,READING AND COMP   ,INFANTE-ABBATANTUO,0,1,7,3,4,0,0,0,0,0,0,0,1
ENGLISH,R001A,6,READING AND COMP   ,"FORD, T           ",0,3,5,6,0,1,1,1,0,0,0,0,1
ENGLISH,R001A,7,READING AND COMP   ,"ANDERSON, K E     ",0,1,9,2,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,8,READING AND COMP   ,"SOARE, M C        ",0,2,9,3,2,0,0,0,0,1,0,0,0
ENGLISH,R001A,9,READING AND COMP   ,"GORDON, Z D       ",0,2,6,8,3,1,0,0,0,0,0,0,0
ENGLISH,R001B,1,READING AND COMP   ,"COHEN, M          ",0,0,5,4,1,1,1,1,0,0,0,0,0
ENGLISH,R001B,2,READING AND COMP   ,"REDD, M J         ",0,2,2,3,2,1,2,0,0,1,0,0,1
ENGLISH,R001B,3,READING AND COMP   ,"MELENDEZ, F       ",0,1,3,6,6,0,3,0,0,0,0,0,0
ENGLISH,R001B,4,READING AND COMP   ,"JORDAN, J P       ",1,8,6,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,5,READING AND COMP   ,"TSAO, T A         ",0,4,5,4,1,1,0,0,0,0,0,0,0
ENGLISH,R001B,6,READING AND COMP   ,"LEIBOWITZ, K D    ",0,3,4,4,3,3,0,1,0,0,0,0,0
ENGLISH,R001B,7,READING AND COMP   ,"NGUYEN, M         ",0,2,1,5,7,2,0,0,0,0,0,0,0
ENGLISH,R001B,8,READING AND COMP   ,"OYAMA, M          ",0,6,6,4,0,1,1,0,0,0,0,0,2
ENGLISH,R001B,9,READING AND COMP   ,"AUCLAIR, T        ",0,3,0,1,4,6,1,1,0,0,0,0,0
ENGLISH,R001B,10,READING AND COMP   ,"BADY, A J         ",0,1,5,3,4,1,0,0,0,0,0,0,0
ENGLISH,R001B,11,READING AND COMP   ,"BOYD, B Q         ",0,1,3,2,2,2,1,1,2,0,0,0,1
ENGLISH,R001B,12,READING AND COMP   ,"PEREZ, A J        ",0,3,2,5,5,2,2,0,0,0,0,0,0
ENGLISH,R001B,13,READING AND COMP   ,"SUMNER, C B       ",0,3,5,4,0,2,0,0,0,0,0,0,1
ENGLISH,R001B,14,READING AND COMP   ,"EAGLE, C          ",1,1,3,5,4,1,0,0,1,0,0,0,0
ENGLISH,R001B,15,READING AND COMP   ,"ROY, A            ",0,1,6,3,6,1,1,0,0,0,0,0,0
ENGLISH,R001B,16,READING AND COMP   ,"RING, J H         ",1,7,4,0,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,17,READING AND COMP   ,"EYBER, V          ",0,4,3,1,3,1,0,1,0,0,0,0,0
ENGLISH,R001B,18,READING AND COMP   ,"MCDERMOTT, R      ",1,1,2,6,3,3,0,0,0,0,0,0,0
ENGLISH,R001B,19,READING AND COMP   ,"LEGERE, C D       ",0,1,3,9,2,0,0,0,0,0,0,0,1
ENGLISH,R050,1,FRESH-SOPH SEM     ,"GOODWIN, P        ",0,4,8,2,2,0,0,1,0,0,0,0,0
ENGLISH,R050,2,FRESH-SOPH SEM     ,"BARTLETT, J L     ",0,3,5,6,3,0,0,0,0,0,0,0,0
ENV DES,1,1,PEOPLE & ENV DES   ,"AL, S J           ",2,37,28,23,6,3,0,0,0,0,0,0,1
ENV DES, 011A,1,INTRO VIS REP DRAW ,"SLUSKY, J         ",1,18,28,19,12,1,2,0,0,0,0,0,0
ENV DES, 011B,1,INTRO TO DESIGN    ,"PLYMALE, K D      ",0,6,14,9,11,6,3,0,0,0,0,0,1
ENV DES,100,1,THE CITY           ,"ROY, A            ",1,64,30,19,5,1,1,0,1,0,0,0,0
ENV DES, 101B,1,LONG COMPOSITIONS  ,"LIFCHEZ, R        ",7,2,3,1,0,0,0,0,0,0,0,0,0
ENV DES,C169B,1,"AM LANDSCAPE,1900--","GROTH, P E        ",1,4,12,4,12,3,1,0,1,0,0,0,2
ENV SCI,10,1,INTRO ENVIRON SCI  ,"FIRESTONE, M K    ",2,18,18,17,25,9,5,10,2,0,1,0,4
ENV SCI,100,1,METHODS OF ENV SCI ,"SOUSA, W P        ",2,9,5,4,9,4,4,2,0,0,0,0,0
ENV SCI,125,1,ENVIRON OF S.F. BAY,"BERRY, W B        ",1,45,31,19,6,1,0,0,0,1,0,0,1
ENV SCI, 196B,1,SEN RES SEM ENV SCI,"COLE, E S         ",3,8,6,6,6,3,2,1,0,0,0,0,0
ENVECON,142,1,INDUST ORGANIZATION,"VILLAS-BOAS, S B  ",16,45,18,2,2,0,0,0,0,0,0,0,0
ENVECON,152,1,ADV TOPICS DEV/TRAD,"MAGRUDER, J R     ",7,7,5,3,2,2,0,1,0,0,1,0,1
ENVECON,C001,1,INTRO TO ENV ECON  ,"GILLESS, J K      ",2,15,2,1,8,10,1,2,3,2,0,0,0
ENVECON,C101,1,ENVIRONMENTAL ECON ,"ZILBERMAN, D      ",0,24,13,12,12,3,4,1,1,0,0,0,0
ENVECON,C115,1,BIORESOURCE MODELS ,"GETZ, W M         ",4,10,4,9,2,3,1,1,0,0,0,0,1
ENVECON,C180,1,ECOL ECON HISTORY  ,"NORGAARD, R B     ",1,2,11,5,2,1,0,0,1,0,0,0,2
ENVECON,C181,1,INTERNATIONAL TRADE,"ROLAND-HOLST, D   ",0,5,3,4,7,12,5,11,7,0,2,0,4
EPS,2,1,GEMS/GEM MATERIALS ,"BANFIELD, J F     ",1,4,0,5,3,0,0,1,1,0,0,0,0
EPS,3,1,WATER PLANET       ,"DIETRICH, W E     ",4,34,14,15,27,6,12,9,2,0,0,0,5
EPS, 039A,1,FRESH/SOPH SEMINAR ,"WENK, H R         ",0,8,14,6,4,1,0,0,0,0,0,0,1
EPS,50,1,THE PLANET EARTH   ,"WANG, C Y         ",4,17,13,0,1,1,0,1,1,0,0,0,0
EPS,80,1,ENVIRON EARTH SCI  ,"BERRY, W B        ",3,124,65,59,49,7,15,8,0,0,0,0,1
EPS, 100B,1,GEN/INTERP OF ROCKS,"RENNE, P R        ",0,5,3,1,2,1,1,0,0,0,2,0,0
EPS,101,1,FLD GEOL & DIG MAP ,"BRIMHALL, G H     ",1,5,4,3,2,4,1,1,0,0,0,0,0
EPS,102,1,HIST/EVOL PL EARTH ,"JEANLOZ, R        ",1,14,11,7,2,0,0,1,0,0,0,0,0
EPS,108,1,GEODYNAMICS        ,"MANGA, M          ",0,5,3,2,2,0,1,0,0,0,0,0,0
EPS,C012,1,THE PLANETS        ,"MANGA, M          ",0,17,8,4,7,3,10,5,2,0,3,0,1
EPS,C146,1,GEOL OCEANOGRAPHY  ,"INGRAM, B L       ",0,3,6,2,4,2,0,0,0,0,0,0,0
ESPM,9,1,ENV SCI CASE STDY  ,"FAIRFAX, S K      ",2,12,5,1,3,2,0,1,0,0,0,0,1
ESPM, 050AC,1,INTRO CULT/RES MGT ,"FINNEY, C         ",6,84,33,19,12,6,2,2,1,0,1,0,2
ESPM,60,1,U.S. ENVIRON POLICY,"ILES, A T         ",2,14,13,8,4,7,1,1,0,0,0,0,0
ESPM,72,1,GIS                ,"GONG, P           ",0,3,4,2,1,0,1,1,0,0,0,0,0
ESPM, 102C,1,RESOURCE MANGMT    ,"CASTILLO, F       ",2,9,8,8,4,1,0,2,2,0,0,0,0
ESPM, 102D,1,RESOURCE POLICY    ,"ROMM, J M         ",8,33,30,9,4,1,0,0,0,0,0,0,0
ESPM,111,1,ECOSYSTEM ECOLOGY  ,"SILVER, W L       ",0,12,1,5,9,2,2,4,0,0,2,1,1
ESPM,112,1,MICROBIAL ECOLOGY  ,"ALMEIDA, R P      ",0,3,6,2,6,4,3,3,4,0,0,0,3
ESPM,113,1,INSECT ECOLOGY     ,"WELTER, S C       ",1,0,8,6,3,7,2,2,1,0,0,0,0
ESPM,114,1,WILDLIFE ECOLOGY   ,"BRASHARES, J S    ",10,33,29,29,19,13,5,6,0,2,0,1,2
ESPM,131,1,MICROBIAL ECOLOGY  ,"PALLUD, C E       ",5,4,6,6,5,4,5,1,1,0,1,0,0
ESPM,132,1,SPIDER BIOLOGY     ,"GILLESPIE, R G    ",4,12,5,1,1,4,1,0,0,0,0,0,0
ESPM,134,1,FOR ECOSYS DISRUPT ,"BRUNS, T D        ",2,11,5,5,5,1,0,2,2,0,1,0,0
ESPM,140,1,GENERAL ENTOMOLOGY ,"O'GRADY, P        ",0,4,3,1,3,3,2,3,0,0,0,0,2
ESPM,144,1,INSECT PHYSIOLOGY  ,"TANOUYE, M A      ",1,29,11,0,3,2,0,0,0,0,0,0,0
ESPM,145,1,ZOONOTIC DISEASES  ,"LANE, R S         ",0,2,3,7,4,3,2,0,0,0,0,0,0
ESPM,150,5,SPECIAL TOPICS     ,"RESH, V H         ",0,1,5,4,3,0,0,0,0,0,0,0,0
ESPM,151,1,SOCIETY AND ENV    ,"FORTMANN, L P     ",2,36,11,6,17,5,1,5,2,1,2,0,0
ESPM,162,1,BIOETHICS SOC      ,"WINICKOFF, D E    ",1,14,18,22,16,11,4,2,2,0,0,1,0
ESPM,165,1,INT'L RURAL DEV POL,"HOLT-GIMINEZ, E G ",5,24,7,3,12,1,0,0,0,0,0,0,1
ESPM,168,1,POLITICAL ECOLOGY  ,"PELUSO, N L       ",1,10,15,11,10,5,7,0,0,0,0,0,0
ESPM,174,1,DES&ANAL ECON RESER,"DE VALPINE, D     ",3,6,4,1,0,0,0,0,0,0,0,0,0
ESPM, 178B,1,ENV SCI ED PRACT   ,"FAIRFAX, S K      ",1,8,2,0,0,0,0,0,0,0,0,0,0
ESPM,182,1,FOREST OPER MANGMT ,"MCBRIDE, J R      ",2,8,4,1,0,0,0,0,0,0,0,0,0
ESPM,183,1,FOREST PLAN & MANGT,"O'HARA, K L       ",1,8,1,2,4,1,0,3,0,0,0,0,1
ESPM,194,1,SEM IN C RES ST    ,"MORELLO-FROSCH, R ",0,3,8,3,1,1,0,1,0,0,0,0,0
ESPM,194,2,SEM IN C RES ST    ,"FINNEY, C         ",0,11,7,0,0,0,0,0,0,0,0,0,0
ESPM,C010,1,ENVIRON ISSUES     ,"AMUNDSON, R G     ",2,28,25,13,15,7,3,0,0,1,0,0,1
ESPM,C104,1,BIORESOURCE MODELS ,"GETZ, W M         ",4,5,3,1,4,1,0,1,0,0,0,0,0
ESPM,C149,1,MOLECULAR ECOLOGY  ,"RODERICK, G K     ",7,3,0,0,1,0,0,1,0,0,0,0,0
ESPM,C193B,1,ENVIRONMENTAL ED   ,"HURST, J G        ",3,15,0,0,0,0,0,0,0,0,0,0,0
ETH STD, 010B,1,THEORIES/CONCEPTS  ,"MALDONADO TORRES, ",0,14,12,13,26,10,6,10,4,2,1,3,5
ETH STD, 021AC,1,COMP SURV ETHNIC GR,"ROBINSON, V E     ",19,62,31,14,11,7,4,2,3,2,2,0,1
ETH STD, 041AC,1,SURVEY PROTEST MOVE,"MONTEJANO, D      ",1,22,14,7,8,1,1,1,1,0,0,0,0
ETH STD,100,1,COMP ETH LIT       ,"CHOY, G P         ",0,19,22,9,2,3,0,1,1,0,0,0,0
ETH STD, 101A,1,SOC SCI METHODS    ,"ALLEN, R          ",0,16,7,2,1,1,0,0,0,0,0,0,0
ETH STD, 101B,1,HUMANITIES METHODS ,"MALDONADO TORRES, ",1,15,11,8,11,16,5,3,14,3,0,1,11
ETH STD, 103A,1,RACIALIZATIN&EMPIRE,"PALACIOS, A       ",1,11,4,1,3,0,0,0,0,0,0,0,0
ETH STD, 103A,2,RACIALIZATIN&EMPIRE,"PALAITA, D G      ",0,18,5,5,0,1,1,0,0,0,0,0,0
ETH STD,136,1,IMMIGRANT WOMEN    ,"WU, D P           ",3,12,7,3,2,1,0,0,0,0,0,0,0
ETH STD,190,1,ADV SEM IN ETH STD ,"MUNOZ, C J        ",0,6,1,1,5,0,0,0,0,0,0,0,0
EURA ST, 101B,1,CONTINUING ARMENIAN,"MIKAELIAN, S I    ",3,9,0,0,0,0,0,0,0,0,0,0,0
FILM, 025A,1,HISTORY OF FILM    ,"FABE, M M         ",0,10,6,17,3,1,2,2,0,0,0,0,1
FILM, 025B,1,HISTORY OF FILM    ,"BELISLE, B A      ",6,8,12,14,4,6,2,0,0,0,0,0,1
FILM, 028A,1,DOCUMENTARY FILM   ,"SKOLLER, J A      ",0,9,15,13,11,5,1,4,3,0,0,0,1
FILM,50,1,FILM INTR:NONMAJORS,"FABE, M M         ",3,31,21,22,16,4,0,1,0,0,0,0,1
FILM,108,2,FILM GENRE         ,"KAPSE, A P        ",0,23,4,0,0,0,0,0,0,0,0,0,0
FILM,140,1,SPEC TOPICS: FILM  ,"BERGER, M         ",0,5,9,11,8,5,4,1,1,0,0,0,1
FILM,151,1,AUTEUR THEORY      ,"RUGG, L H         ",0,13,6,2,3,0,0,0,0,0,0,0,0
FILM,151,2,AUTEUR THEORY      ,"MILLER, D A       ",0,5,2,6,4,2,2,1,0,0,0,0,2
FILM,R001B,1,WRITING-FILM FOCUS ,"MALKOWSKI, J C    ",1,6,2,4,0,0,0,0,2,0,0,0,1
FILM,R001B,2,WRITING-FILM FOCUS ,"LOUTENSOCK, K J   ",3,11,13,2,3,1,0,0,0,0,0,0,0
FRENCH,1,2,ELEMENTARY FRENCH  ,"SHUH, R A         ",0,3,4,2,2,0,1,1,0,1,0,0,0
FRENCH,1,3,ELEMENTARY FRENCH  ,"TIMMONS, N A      ",0,10,3,3,2,0,0,0,0,0,0,0,0
FRENCH,1,6,ELEMENTARY FRENCH  ,"MARTIN, L         ",0,6,3,3,2,0,0,0,0,0,0,0,0
FRENCH,1,7,ELEMENTARY FRENCH  ,"FREED-THALL, H    ",2,4,3,0,2,1,0,0,0,0,0,0,0
FRENCH,1,8,ELEMENTARY FRENCH  ,"BOUCHER, D        ",0,7,6,3,1,1,0,0,0,0,0,0,0
FRENCH,1,9,ELEMENTARY FRENCH  ,"MARTIN, L         ",0,5,1,3,4,2,0,0,0,0,0,0,0
FRENCH,2,1,ELEMENTARY FRENCH  ,"CHAVDARIAN, S     ",1,4,4,2,1,0,0,0,1,0,0,0,0
FRENCH,2,2,ELEMENTARY FRENCH  ,"SINHA, P K        ",0,4,4,3,0,0,0,0,0,0,0,0,0
FRENCH,2,4,ELEMENTARY FRENCH  ,"SMITH, M A        ",0,9,5,1,1,0,0,0,0,0,0,0,0
FRENCH,2,5,ELEMENTARY FRENCH  ,"WAGNER, M A       ",0,7,2,0,3,0,1,0,0,0,0,0,0
FRENCH,2,6,ELEMENTARY FRENCH  ,"SYLVIA, O G       ",0,7,3,0,0,0,1,0,0,0,0,0,0
FRENCH,2,7,ELEMENTARY FRENCH  ,"MEYER, M L        ",0,3,7,2,2,2,0,0,0,0,0,0,0
FRENCH,2,8,ELEMENTARY FRENCH  ,"DIAZ, P           ",0,1,5,2,2,1,0,0,1,0,0,0,0
FRENCH,2,9,ELEMENTARY FRENCH  ,"BEYLER-NOILY, M L ",0,6,6,3,0,0,0,0,0,0,0,0,0
FRENCH,3,2,INTERMEDIATE FRENCH,"PRIES, D M        ",0,5,3,0,2,2,0,0,0,0,0,0,0
FRENCH,3,3,INTERMEDIATE FRENCH,"BERTUCCI, S M     ",0,8,2,2,1,0,0,0,0,0,0,0,0
FRENCH,3,5,INTERMEDIATE FRENCH,"MARTIN, L         ",1,8,4,5,1,0,0,0,0,0,0,0,0
FRENCH,3,6,INTERMEDIATE FRENCH,"RAFONI, D A       ",0,9,4,2,1,0,0,0,0,0,0,0,0
FRENCH,3,7,INTERMEDIATE FRENCH,"SEDLAR, J         ",1,4,7,0,1,0,0,0,0,0,0,0,0
FRENCH,4,1,ADV INT FRENCH     ,"KOURRAD, H        ",2,6,2,0,5,0,0,0,2,0,0,0,0
FRENCH,4,2,ADV INT FRENCH     ,"QUINAN, C L       ",0,6,4,0,3,3,0,1,0,0,0,0,0
FRENCH,4,3,ADV INT FRENCH     ,"TIMMONS, N A      ",0,9,7,2,0,0,0,0,0,0,0,0,0
FRENCH,4,4,ADV INT FRENCH     ,"TIMMONS, N A      ",0,9,5,1,2,1,0,0,0,0,0,0,0
FRENCH,4,5,ADV INT FRENCH     ,"DE CHARENTENAY, A ",1,6,3,3,3,1,0,0,1,0,0,0,0
FRENCH,14,1,ADV CONVERSATION   ,"DE CHARENTENAY, A ",1,7,2,0,1,0,0,0,0,0,0,0,0
FRENCH,35,1,PRAC PHON LISTN COM,"PETTERSEN, D      ",0,5,5,2,1,1,1,0,0,0,0,0,0
FRENCH, 043B,1,ASPECTS FR CULTURE ,"MASLAN, S A       ",0,23,3,3,0,1,0,0,0,0,0,0,0
FRENCH,102,2,"READ, WR IN FRENCH ","BLOCKER, D A      ",0,6,6,1,0,0,0,0,0,0,0,0,0
FRENCH,102,3,"READ, WR IN FRENCH ","PAIGE, N          ",0,2,9,4,1,0,0,0,0,0,0,0,0
FRENCH, 103B,1,LANG AND CULTURE   ,"DUTOIT, J U       ",2,7,2,0,0,0,0,0,0,0,0,0,0
FRENCH, 112A,1,MEDIEVAL LITERATURE,"HULT, D           ",0,5,4,4,0,0,0,0,0,0,1,1,0
FRENCH, 120B,1,20TH CENTURY LIT   ,"SANYAL, D         ",0,6,4,4,2,0,1,0,0,0,0,0,0
FRENCH,126,1,SENIOR SEMINAR     ,"SMOCK, A A        ",1,7,1,0,2,0,0,0,0,0,0,0,0
FRENCH, 140D,1,FR LIT ENGL TRANS  ,"PAIGE, N          ",1,4,10,7,2,2,1,0,0,0,0,0,0
FRENCH, 162A,1,PERPECTIVES ON HIST,"TLATLI, T S       ",4,6,1,0,0,0,0,0,0,0,0,0,0
FRENCH, 171B,1,CONCEPT IN HIST    ,"GUERLAC, S        ",0,4,8,9,0,0,0,0,0,0,0,0,0
FRENCH, 177A,1,"HIST, CRIT OF FILM ","DUTOIT, J U       ",1,7,7,1,0,0,0,0,0,0,0,0,0
FRENCH, 180D,1,FR CIVILIZATION    ,"SANYAL, D         ",1,5,2,1,0,1,1,0,0,0,0,0,0
FRENCH,R001A,1,ENG COM WITH FR LIT,"HERNANDEZ, A      ",0,13,2,0,2,0,0,0,0,0,0,0,0
FRENCH,R001A,2,ENG COM WITH FR LIT,"MARTIN, L         ",0,0,8,6,0,2,0,0,1,0,0,0,0
FRENCH,R001A,3,ENG COM WITH FR LIT,"BILIS, H E        ",0,4,6,2,4,1,1,0,0,0,0,0,0
FRENCH,R001B,1,ENG COM WITH FR LIT,"ZUPSICH, G K      ",0,4,0,2,4,1,1,1,0,1,0,1,0
GEOG,20,1,GLOBALIZATION      ,"ACKER, R L        ",1,14,21,11,8,2,3,0,2,2,0,0,0
GEOG,40,1,INTRO EARTH SYS SCI,"CHIANG, J C       ",3,7,5,5,6,3,3,1,0,0,0,0,2
GEOG,51,1,DEVELOP EAST ASIA  ,"HSING, Y          ",1,7,5,12,6,2,2,1,0,0,0,0,2
GEOG,109,1,PREHISTORIC AGRICUL,"BYRNE, A R        ",0,8,5,1,2,2,1,3,0,1,1,1,2
GEOG,125,1,THE AMERICAN CITY  ,"WALKER, R A       ",1,6,11,7,7,1,0,2,1,0,0,0,0
GEOG,130,1,NATURAL RESOURCES  ,"SAYRE, N F        ",2,11,11,15,18,15,9,11,10,0,12,0,2
GEOG, 140A,1,PHYSICAL LANDSCAPE ,"CUFFEY, K         ",3,6,8,1,7,1,0,0,0,0,0,0,0
GEOG,165,1,AFRICA             ,"GARDNER, B        ",0,30,10,8,1,0,1,0,0,0,0,0,0
GEOG,170,2,SPECIAL TOPICS     ,"KARACAS, C        ",2,17,8,1,1,0,4,0,0,0,0,0,1
GEOG,172,1,TOPICS SOCIAL GEOG ,"KRUPAR, S R       ",4,6,2,0,0,0,0,0,0,0,0,0,0
GEOG,175,1,UNDERGRAD SEMINAR  ,"SAYRE, N F        ",0,9,0,1,1,0,0,0,0,0,0,0,0
GEOG,183,1,CARTOGRAPH REPRESEN,"JENSEN, D         ",0,15,1,1,0,0,0,0,0,0,0,0,0
GEOG,C112,1,HIS DEV/UNDERDEV   ,"HART, G P         ",0,5,10,7,4,2,4,1,0,0,0,0,1
GEOG,C145,1,GEOL OCEANOGRAPHY  ,"INGRAM, B L       ",0,0,4,3,1,3,2,1,1,0,0,0,1
GEOG,C160B,1,"AM LANDSCAPE,1900--","GROTH, P E        ",0,4,4,1,1,1,1,1,0,0,0,0,1
GERMAN,1,2,ELEMENTARY GERMAN 1,"KOLAR, M G        ",0,4,6,1,0,0,1,0,0,0,0,0,0
GERMAN,1,4,ELEMENTARY GERMAN 1,"LAYNE, P D        ",1,8,2,3,1,0,0,2,0,0,0,0,0
GERMAN,1,5,ELEMENTARY GERMAN 1,"BACKMAN, D E      ",3,5,5,1,1,2,0,0,0,0,0,0,0
GERMAN,2,1,ELEMENTARY GERMAN 2,"DICKINSON, K A    ",2,3,3,2,1,0,0,0,0,0,0,0,0
GERMAN,2,2,ELEMENTARY GERMAN 2,"WOODS, P C        ",3,5,6,1,2,0,0,0,0,0,0,0,0
GERMAN,2,4,ELEMENTARY GERMAN 2,"GORDON, K A       ",3,7,1,1,0,2,0,0,0,0,0,0,0
GERMAN,3,1,INTERMED GERMAN I  ,"BERGERSON, J R    ",0,8,3,3,0,0,0,0,0,0,0,0,0
GERMAN,3,2,INTERMED GERMAN I  ,"HAUBENREICH, J A  ",0,5,3,1,0,1,0,1,0,0,0,0,0
GERMAN,4,1,INTERMED GERMAN II ,"KOOIKER, J A      ",3,3,1,2,1,1,0,0,0,0,1,0,0
GERMAN,4,2,INTERMED GERMAN II ,"SAKALAUSKAITE, A  ",1,4,3,0,2,4,0,0,0,0,0,0,0
GERMAN,100,1,READING CULTURE    ,"TANG, C           ",0,4,2,4,2,0,0,0,0,0,0,0,0
GERMAN,101,1,ADVANCED GERMAN    ,"MEROLLE, N        ",1,16,4,0,0,0,0,0,0,0,0,0,0
GERMAN, 102A,1,GERMAN CABARET     ,"EUBA, N           ",2,6,1,2,0,0,0,0,0,0,0,0,0
